x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89633.7847531,43163.7775397,0.0,0.0,0.0,0.9112566626678846,0.4118389184418941,8.333333333333334
89631.807161,43166.0239011,0.0,0.0,0.0,0.9061282124747289,0.4230031472192053,8.333333333333334
89629.8754824,43168.3299613,0.0,0.0,0.0,0.8961587401628248,0.4437336052518206,8.333333333333334
89628.0728391,43170.6949574,0.0,0.0,0.0,0.910750913033808,0.41295614102236705,8.333333333333334
89626.1769196,43172.8592263,0.0,0.0,0.0,0.9266429901665514,0.37594250727364215,8.333333333333334
89623.9486293,43175.0235088,0.0,0.0,0.0,0.9147809610709267,0.4039502361209258,8.333333333333334
89621.8924551,43177.279314,0.0,0.0,0.0,0.8485892155880054,0.5290523066651669,8.333333333333334
89620.6436101,43179.8265982,0.0,0.0,0.0,0.728821829374664,0.6847033963892454,8.333333333333334
89620.4575395,43182.8044835,0.0,0.0,0.0,0.5630982111452201,0.826389983364424,8.333333333333334
89621.5366302,43185.5496266,0.0,0.0,0.0,0.3286829582510043,0.9444403173072232,8.333333333333334
89623.8589911,43187.3888367,0.0,0.0,0.0,0.12938257007302117,0.9915947511767595,8.333333333333334
89626.7369063,43188.1528607,0.0,0.0,0.0,-0.07385668109901548,0.9972688657814593,8.333333333333334
89629.6624967,43187.7171386,0.0,0.0,0.0,-0.2575909540408127,0.9662540558240074,8.333333333333334
89632.1322734,43186.2995723,0.0,0.0,0.0,-0.30761263760673174,0.9515116736985572,8.333333333333334
89634.642422,43184.4871419,0.0,0.0,0.0,-0.28523867458020946,0.9584565188487819,8.333333333333334
89637.2185154,43182.8048442,0.0,0.0,0.0,-0.16309707481772462,0.9866100263963982,8.333333333333334
89639.9822828,43181.8654118,0.0,0.0,0.0,-0.010236687938377616,0.9999476037373419,8.333333333333334
89642.8997601,43181.8056718,0.0,0.0,0.0,0.09308971293312407,0.9956577249969131,8.333333333333334
89645.8452275,43182.3613059,0.0,0.0,0.0,0.17807506128305492,0.9840169066378058,8.333333333333334
89648.6392499,43183.4067994,0.0,0.0,0.0,0.2411108788165292,0.9704975755334585,8.333333333333334
89651.2792464,43184.8048551,0.0,0.0,0.0,0.2339750928861401,0.9722425910794703,8.333333333333334
89653.9579201,43186.1733861,0.0,0.0,0.0,0.19750779225370946,0.9803013169424315,8.333333333333334
89656.6963393,43187.3235285,0.0,0.0,0.0,0.14286282374826606,0.9897424986281391,8.333333333333334
89660.08105755394,43188.32144375102,0.0,0.0,0.0,-0.11660571451379916,0.9931782857789061,8.333333333333334
89662.73455982225,43187.68965749666,0.0,0.0,0.0,-0.4768082669344912,0.8790073245331503,8.333333333333334
89664.6106667,43184.8057444,0.0,0.0,0.0,-0.5878076130764408,0.8090007478422855,8.333333333333334
89665.5325817,43181.967848,0.0,0.0,0.0,-0.7747529171375446,0.6322641199584751,8.333333333333334
89664.935136,43179.048337,0.0,0.0,0.0,-0.9166981447152033,0.39958041928465937,8.333333333333334
89662.9442058,43176.9055483,0.0,0.0,0.0,-0.9843713092218439,0.17610543881684312,8.333333333333334
89660.1639421,43175.8778704,0.0,0.0,0.0,-0.9971781210849405,0.07507193103622414,8.333333333333334
89657.2102013,43175.4305943,0.0,0.0,0.0,-0.9972539196028841,0.07405821923787008,8.333333333333334
89654.2806368,43174.9930699,0.0,0.0,0.0,-0.9931316202767095,0.11700249914663209,8.333333333333334
89651.36240724378,43174.29578890425,0.0,0.0,0.0,-0.9942515332015699,0.10706955088318768,8.333333333333334
89648.40297902725,43173.65091709882,0.0,0.0,0.0,-0.9471330268893299,0.32084112793632924,8.333333333333334
89646.11357758859,43171.8987893534,0.0,0.0,0.0,-0.8359515075847935,0.5488033135529622,8.333333333333334
89645.15619153244,43169.68958480483,0.0,0.0,0.0,-0.6423205122637059,0.7664361418443747,8.333333333333334
89645.69732278158,43166.64240611715,0.0,0.0,0.0,-0.47630559460319444,0.8792798078823927,8.333333333333334
89647.23746556757,43164.280842634194,0.0,0.0,0.0,-0.4026007258922369,0.9153756909111384,8.333333333333334
89649.02619,43162.3300419,0.0,0.0,0.0,-0.21225915536109857,0.9772134111673831,8.333333333333334
89651.7586664,43161.0842303,0.0,0.0,0.0,-0.19573755537508275,0.9806563156456937,8.333333333333334
89654.5054536,43159.9422239,0.0,0.0,0.0,-0.05278493969535571,0.9986059033178993,8.333333333333334
89657.4697214,43159.6279716,0.0,0.0,0.0,0.1411861230448185,0.9899830698853256,8.333333333333334
89660.3626944,43160.4702638,0.0,0.0,0.0,0.35102082374937327,0.9363676528449236,8.333333333333334
89662.4415384,43162.2837251,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,8.333333333333334
89663.7433917,43165.0445869,0.0,0.0,0.0,0.5812433877444726,0.8137297611635749,8.333333333333334
89665.00899033794,43168.73606986589,0.0,0.0,0.0,0.39752916315715353,0.917589540284529,8.333333333333334
89666.90434910101,43170.75778587984,0.0,0.0,0.0,0.019220111454496334,0.9998152765964705,8.333333333333334
89670.18963762368,43170.88414313071,0.0,0.0,0.0,-0.22307925351532473,0.9748003111668797,8.333333333333334
89673.1466288,43169.4559564,0.0,0.0,0.0,-0.323006029562265,0.9463969066234427,8.333333333333334
89675.5262027,43167.6175006,0.0,0.0,0.0,-0.42447616441697544,0.9054391121670484,8.333333333333334
89677.4284359,43165.3315296,0.0,0.0,0.0,-0.5091040737697995,0.8607049680761664,8.333333333333334
89678.8681197,43162.7118511,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,8.333333333333334
89679.6925565,43159.8496954,0.0,0.0,0.0,-0.5970691795335813,0.8021897499040337,8.333333333333334
89680.55093219517,43156.98484553481,0.0,0.0,0.0,-0.8243115549682819,0.566136432625364,8.333333333333334
89679.28735968645,43153.69955701214,0.0,0.0,0.0,-0.9280795704182763,0.37238194232834076,8.333333333333334
89677.1083911,43151.6154561,0.0,0.0,0.0,-0.9404983717076164,0.33979819424964897,8.333333333333334
89674.8028642,43149.6993879,0.0,0.0,0.0,-0.9739198258370323,0.22689242570338192,8.333333333333334
89672.1227492,43148.3789591,0.0,0.0,0.0,-0.9891849951871773,0.14667326033242728,8.333333333333334
89669.3292198,43147.5319041,0.0,0.0,0.0,-0.9971812764698786,0.07503000638346888,8.333333333333334
89666.3609214,43147.0826789,0.0,0.0,0.0,-0.9961427292799749,0.08774772306243922,8.333333333333334
89663.3324443,43146.5449646,0.0,0.0,0.0,-0.9950769594539188,0.09910522066946764,8.333333333333334
89659.95470030306,43145.86540745809,0.0,0.0,0.0,-0.9043526007209429,0.42678609814433605,8.333333333333334
89658.18569879085,43143.71733419327,0.0,0.0,0.0,-0.8272091118306788,0.5618941940475088,8.333333333333334
89657.0352283,43140.8154564,0.0,0.0,0.0,-0.7950627518188138,0.6065271804876474,8.333333333333334
89656.238542,43137.9077219,0.0,0.0,0.0,-0.7217227685043043,0.6921822342580619,8.333333333333334
89656.10369295724,43134.68197608961,0.0,0.0,0.0,-0.6670340049818302,0.7450272721168667,8.333333333333334
89656.39507132217,43132.052333130945,0.0,0.0,0.0,-0.7175954589268114,0.6964601620535226,8.333333333333334
89656.31182036076,43129.26800529235,0.0,0.0,0.0,-0.7714316591200658,0.6363121838431687,8.333333333333334
89655.56256170811,43125.400883294315,0.0,0.0,0.0,-0.8829995660205537,0.46937380242991167,8.333333333333334
89654.1702684,43123.3377092,0.0,0.0,0.0,-0.9101396753080152,0.4143015464975005,8.333333333333334
89652.2090483,43121.0855021,0.0,0.0,0.0,-0.9926149436092802,0.12130776448169153,8.333333333333334
89649.65174344832,43120.45096713682,0.0,0.0,0.0,-0.9999039166644296,0.013862086391789067,8.333333333333334
89646.86283624124,43120.37362469686,0.0,0.0,0.0,0.9996766531375755,0.025428117737175064,8.333333333333334
89643.82417614995,43120.52830957678,0.0,0.0,0.0,0.9881375412707936,0.15357148020160097,8.333333333333334
89640.91039250077,43121.45641885631,0.0,0.0,0.0,0.9922677217552996,0.12411594725315245,8.333333333333334
89638.2639728,43122.1289866,0.0,0.0,0.0,0.9497567881320265,0.3129888870185922,8.333333333333334
89635.8697192,43123.8992766,0.0,0.0,0.0,0.9231581559177825,0.3844203677778783,8.333333333333334
89633.7704304,43126.0144183,0.0,0.0,0.0,0.9052776543477239,0.42482039562464846,8.333333333333334
89631.8625729,43128.3106974,0.0,0.0,0.0,0.8948576686430713,0.44635160229429816,8.333333333333334
89630.0674883,43130.6945594,0.0,0.0,0.0,0.8908735393706145,0.4542514026937883,8.333333333333334
